City,Latitude,Longitude,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Churn Reason
Irvine,33.703976,-117.824172,Male,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Bank transfer (automatic),98.7,4525.8,No,2535,Yes,1,Offer B,2.38,20,Yes,No,Yes,0.0,0,107.1,4632.900000000001,3,Stayed,NULL,NULL
Foothill Ranch,33.698728,-117.67768,Female,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Electronic check,25.2,321.05,No,5916,No,0,NULL,0.0,19,No,No,Yes,0.0,0,0.0,321.05,3,Stayed,NULL,NULL
Irvine,33.643095,-117.810896,Male,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Bank transfer (automatic),55.7,335.65,No,2482,No,0,NULL,3.16,41,No,No,Yes,0.0,0,18.96,354.61,3,Stayed,NULL,NULL
Irvine,33.680302,-117.833296,Male,No,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Bank transfer (automatic),65.35,1424.4,No,2887,No,0,NULL,16.16,42,No,No,Yes,0.0,0,339.36,1763.7600000000002,3,Stayed,NULL,NULL
Irvine,33.667145,-117.732135,Female,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.3,1748.55,No,4533,Yes,9,NULL,34.03,0,No,No,No,0.0,0,2211.9500000000003,3960.5,4,Stayed,NULL,NULL
Costa Mesa,33.678591,-117.905471,Male,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,24.25,1077.95,No,4432,Yes,4,NULL,2.81,0,No,No,No,0.0,0,120.83,1198.78,4,Stayed,NULL,NULL
Huntington Beach,33.666301,-117.969501,Male,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Bank transfer (automatic),60.5,3694.45,No,6026,Yes,7,NULL,43.24,28,No,No,Yes,0.0,0,2594.4,6288.85,3,Stayed,NULL,NULL
Huntington Beach,33.723579,-118.005441,Male,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Credit card (automatic),25.1,382.8,No,4580,No,0,NULL,0.0,11,No,No,Yes,0.0,0,0.0,382.8,4,Stayed,NULL,NULL
Huntington Beach,33.721917,-118.043237,Male,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.05,746.75,No,3942,Yes,4,Offer C,41.02,0,No,No,No,0.0,0,1435.7,2182.45,3,Stayed,NULL,NULL
Laguna Hills,33.606899,-117.717854,Female,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Credit card (automatic),30.25,368.85,No,5988,Yes,4,NULL,0.0,22,Yes,No,Yes,0.0,0,0.0,368.85,4,Stayed,NULL,NULL
Midway City,33.744439,-117.98588,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.2,20.2,No,4496,No,0,NULL,13.08,0,No,No,No,0.0,0,13.08,33.28,5,Joined,NULL,NULL
Aliso Viejo,33.571259,-117.731917,Female,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Electronic check,59.9,1654.7,No,4131,No,0,Offer C,11.32,11,Yes,No,Yes,0.0,0,316.96000000000004,1971.66,3,Stayed,NULL,NULL
Newport Coast,33.603282,-117.821841,Male,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.15,1940.85,No,4279,Yes,7,Offer A,9.03,0,No,No,No,0.0,0,632.0999999999999,2572.95,4,Stayed,NULL,NULL
Newport Beach,33.601309,-117.902304,Male,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Credit card (automatic),101.3,1794.65,No,5948,No,0,NULL,7.56,20,No,Yes,Yes,0.0,0,136.07999999999998,1930.73,3,Stayed,NULL,NULL
Newport Beach,33.606336,-117.893042,Male,Yes,No,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Credit card (automatic),76.95,5289.8,No,6280,Yes,1,Offer A,18.26,18,Yes,Yes,Yes,0.0,0,1278.2,6568.0,3,Stayed,NULL,NULL
Newport Beach,33.62251,-117.927024,Female,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Mailed check,55.3,501.2,No,4291,Yes,1,NULL,23.36,22,No,No,Yes,0.0,0,210.24,711.44,5,Stayed,NULL,NULL
San Clemente,33.429488,-117.609432,Female,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Bank transfer (automatic),92.45,6140.85,No,5857,No,0,Offer A,2.57,21,Yes,No,Yes,0.0,0,172.19,6313.04,4,Stayed,NULL,NULL
San Clemente,33.4725,-117.584273,Female,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Bank transfer (automatic),48.45,48.45,No,5838,No,0,NULL,16.42,21,No,No,Yes,0.0,0,16.42,64.87,3,Joined,NULL,NULL
San Juan Capistrano,33.521447,-117.602555,Female,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.35,309.25,No,2269,Yes,5,NULL,20.0,0,No,No,No,0.0,0,360.0,669.25,5,Stayed,NULL,NULL
Laguna Niguel,33.529047,-117.701175,Male,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Bank transfer (automatic),86.7,6179.35,No,4485,Yes,5,Offer A,30.16,19,No,No,Yes,0.0,0,2141.36,8320.710000000001,3,Stayed,NULL,NULL
Westminster,33.752591,-117.993661,Male,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Mailed check,55.7,55.7,No,5664,Yes,10,NULL,17.68,9,No,No,Yes,0.0,0,17.68,73.38,4,Joined,NULL,NULL
Rancho Santa Margarita,33.624654,-117.611733,Female,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Credit card (automatic),84.25,4589.85,No,5735,No,0,NULL,44.85,48,No,No,Yes,0.0,0,2466.75,7056.6,4,Stayed,NULL,NULL
Mission Viejo,33.611945,-117.665867,Male,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Electronic check,64.65,3735.45,No,5687,No,0,NULL,16.8,18,Yes,No,Yes,0.0,0,991.2,4726.65,3,Stayed,NULL,NULL
Ladera Ranch,33.569186,-117.640055,Female,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Bank transfer (automatic),69.2,477.55,No,2551,Yes,8,NULL,41.22,73,No,No,Yes,0.0,0,288.54,766.0899999999999,3,Stayed,NULL,NULL
Santa Ana,33.748478,-117.858918,Male,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Bank transfer (automatic),54.65,2553.7,No,5083,Yes,1,NULL,45.21,59,Yes,No,Yes,0.0,0,2034.45,4588.15,3,Stayed,NULL,NULL
Santa Ana,33.748635,-117.906125,Female,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),24.75,1342.15,No,6466,Yes,1,NULL,28.87,0,No,No,No,0.0,0,1558.98,2901.13,3,Stayed,NULL,NULL
Santa Ana,33.719869,-117.907063,Male,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,23.95,1216.35,No,5895,Yes,1,NULL,42.55,0,No,No,No,0.0,0,2170.05,3386.4,5,Stayed,NULL,NULL
Santa Ana,33.766004,-117.786763,Female,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Credit card (automatic),105.0,7578.05,No,6423,Yes,1,Offer A,27.79,10,No,No,Yes,0.0,0,2000.88,9578.93,5,Stayed,NULL,NULL
Santa Ana,33.765893,-117.881533,Male,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Bank transfer (automatic),59.85,2603.95,No,5981,Yes,1,NULL,17.61,24,Yes,No,Yes,0.0,0,774.8399999999999,3378.79,3,Stayed,NULL,NULL
Santa Ana,33.714829,-117.872941,Male,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.05,42.7,No,4394,No,0,NULL,40.28,0,No,No,No,0.0,0,80.56,123.26,5,Joined,NULL,NULL
Fountain Valley,33.712036,-117.950113,Female,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Bank transfer (automatic),92.15,6056.9,No,4928,No,0,Offer A,19.68,28,No,No,Yes,0.0,0,1298.88,7355.78,4,Stayed,NULL,NULL
Tustin,33.735802,-117.818805,Male,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Mailed check,44.8,2983.65,No,4112,Yes,1,Offer A,0.0,19,No,No,Yes,0.0,0,0.0,2983.65,3,Stayed,NULL,NULL
Tustin,33.738543,-117.785046,Female,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.9,689.35,No,5581,No,0,NULL,26.16,0,No,No,No,0.0,0,810.96,1500.31,5,Stayed,NULL,NULL
Anaheim,33.844983,-117.952151,Female,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Bank transfer (automatic),95.4,2025.1,No,5691,No,0,NULL,37.4,16,No,No,Yes,0.0,0,785.4,2810.5,4,Stayed,NULL,NULL
Anaheim,33.807864,-117.923782,Male,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Electronic check,80.35,1747.2,No,4579,No,0,Offer D,13.39,24,No,No,Yes,0.0,0,281.19,2028.39,3,Stayed,NULL,NULL
Anaheim,33.818,-117.974404,Female,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),85.1,4657.95,No,5661,Yes,1,NULL,8.39,52,Yes,Yes,Yes,0.0,0,461.4500000000001,5119.4,3,Stayed,NULL,NULL
Anaheim,33.83796,-117.870494,Male,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),115.05,8016.6,No,4438,Yes,1,Offer A,46.82,18,Yes,No,Yes,0.0,0,3324.22,11340.82,4,Stayed,NULL,NULL
Anaheim,33.850452,-117.726668,Male,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,19.95,433.5,No,2233,Yes,1,Offer D,37.4,0,No,No,No,0.0,0,822.8,1256.3,3,Stayed,NULL,NULL
Fullerton,33.879983,-117.895482,Female,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Bank transfer (automatic),86.15,5883.85,No,5037,Yes,1,Offer A,3.2,23,Yes,Yes,Yes,0.0,0,214.4,6098.25,5,Stayed,NULL,NULL
Fullerton,33.868316,-117.929029,Female,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Electronic check,78.85,1043.8,No,5327,No,0,NULL,48.01,2,No,No,No,0.0,50,672.14,1765.94,3,Stayed,NULL,NULL
Fullerton,33.902211,-117.914922,Male,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Bank transfer (automatic),86.55,1857.25,No,5318,No,0,NULL,22.3,9,No,No,Yes,0.0,0,468.3,2325.55,5,Stayed,NULL,NULL
Garden Grove,33.787165,-117.931889,Male,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Mailed check,42.4,146.4,No,4282,No,0,NULL,0.0,23,Yes,No,Yes,0.0,0,0.0,146.4,4,Stayed,NULL,NULL
Garden Grove,33.764018,-117.931507,Male,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.25,1724.15,No,4118,Yes,1,Offer A,28.54,0,No,No,No,0.0,0,1997.8,3721.95,4,Stayed,NULL,NULL
Garden Grove,33.782955,-118.026456,Male,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.5,429.55,No,5766,No,0,NULL,23.23,0,No,No,No,0.0,0,487.83,917.38,4,Stayed,NULL,NULL
Norco,33.925833,-117.559639,Male,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.6,356.15,No,5909,No,0,Offer D,29.12,0,No,No,No,0.0,0,582.4,938.55,4,Stayed,NULL,NULL
Villa Park,33.817473,-117.810462,Male,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.25,488.25,No,3339,Yes,1,Offer D,37.7,0,No,No,No,0.0,0,829.4000000000001,1317.65,3,Stayed,NULL,NULL
Orange,33.784597,-117.844535,Female,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,20.6,1298.7,No,6469,No,0,NULL,16.57,0,No,No,No,0.0,0,1043.91,2342.61,5,Stayed,NULL,NULL
Orange,33.81859,-117.821288,Female,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.8,1378.75,No,5169,Yes,1,Offer A,48.44,0,No,No,No,0.0,0,3390.8,4769.549999999999,4,Stayed,NULL,NULL
Orange,33.792791,-117.789749,Female,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,80.2,384.25,No,3391,No,0,Offer E,48.86,59,No,No,Yes,0.0,0,244.3,628.55,3,Stayed,NULL,NULL
Placentia,33.881158,-117.854783,Female,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Credit card (automatic),116.4,8543.25,No,6491,Yes,1,Offer A,28.86,20,Yes,Yes,Yes,0.0,0,2077.92,10621.17,3,Stayed,NULL,NULL
Corona,33.893823,-117.531446,Female,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Electronic check,31.65,389.95,No,4959,No,0,Offer D,0.0,27,No,No,Yes,0.0,0,0.0,389.95,3,Stayed,NULL,NULL
Corona,33.918043,-117.617809,Male,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Credit card (automatic),94.15,5731.85,No,4806,Yes,1,NULL,17.73,2,Yes,Yes,Yes,0.0,0,1081.53,6813.38,3,Stayed,NULL,NULL
Corona,33.833686,-117.513063,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.65,20.65,No,2729,No,0,Offer E,1.47,0,No,No,No,0.0,0,1.47,22.12,5,Joined,NULL,NULL
Corona,33.819385,-117.600213,Female,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Bank transfer (automatic),76.85,4275.75,No,6035,Yes,7,Offer B,27.56,29,Yes,No,No,0.0,120,1543.36,5939.11,3,Stayed,NULL,NULL
Corona,33.762351,-117.488725,Female,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.15,84.5,No,5535,No,0,Offer E,32.54,0,No,No,No,0.0,0,130.16,214.66,4,Stayed,NULL,NULL
Yorba Linda,33.897253,-117.792202,Male,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Mailed check,55.25,1924.1,No,5498,No,0,NULL,20.39,21,No,No,Yes,0.0,0,713.65,2637.75,3,Stayed,NULL,NULL
Ventura,34.360261,-119.306383,Male,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Bank transfer (automatic),82.15,5784.3,No,4552,Yes,5,Offer A,22.01,5,No,Yes,Yes,0.0,0,1584.72,7369.02,5,Stayed,NULL,NULL
Ventura,34.279221,-119.221437,Female,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Bank transfer (automatic),103.0,5166.2,No,5023,No,0,Offer B,36.47,21,Yes,Yes,Yes,0.0,0,1787.03,6953.23,4,Stayed,NULL,NULL
Ventura,34.278697,-119.167798,Female,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Credit card (automatic),95.1,4060.55,No,2221,Yes,10,Offer B,32.72,6,Yes,No,Yes,0.0,0,1439.6799999999998,5500.23,3,Stayed,NULL,NULL
Camarillo,34.205504,-118.993111,Female,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Electronic check,95.15,3532.85,No,3407,Yes,2,NULL,41.03,15,No,Yes,Yes,0.0,0,1518.11,5050.96,3,Stayed,NULL,NULL
Carpinteria,34.441398,-119.513163,Male,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Electronic check,79.8,4914.8,No,6432,Yes,7,Offer B,27.88,5,No,Yes,No,0.0,70,1700.6799999999998,6685.48,5,Stayed,NULL,NULL
Fillmore,34.408161,-118.865111,Male,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Credit card (automatic),74.8,5315.8,No,6447,Yes,9,Offer A,8.28,5,Yes,Yes,Yes,0.0,0,579.5999999999999,5895.4,3,Stayed,NULL,NULL
Oak View,34.404544,-119.302118,Female,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.45,775.6,No,2839,No,0,Offer B,15.48,0,No,No,No,0.0,0,634.6800000000001,1410.2800000000002,5,Stayed,NULL,NULL
Ojai,34.581308,-118.931948,Male,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Bank transfer (automatic),78.35,5445.95,No,4422,Yes,2,Offer A,35.9,59,Yes,Yes,Yes,0.0,0,2513.0,7958.95,4,Stayed,NULL,NULL
Oxnard,34.156629,-119.117218,Male,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Electronic check,19.1,1007.8,No,4120,No,0,Offer B,29.33,0,No,No,No,0.0,0,1495.83,2503.63,4,Stayed,NULL,NULL
Oxnard,34.18454,-119.224666,Female,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,20.0,833.55,No,3413,Yes,3,Offer B,3.14,0,No,No,No,0.0,0,131.88,965.43,3,Stayed,NULL,NULL
Port Hueneme,34.110124,-119.100972,Male,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.95,1004.5,No,4254,No,0,Offer B,11.02,0,No,No,No,0.0,0,528.96,1533.46,5,Stayed,NULL,NULL
Simi Valley,34.296813,-118.685703,Female,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Credit card (automatic),24.0,1183.05,No,3948,No,0,Offer B,30.82,0,No,No,No,0.0,0,1479.36,2662.41,3,Stayed,NULL,NULL
Santa Barbara,34.419203,-119.710008,Female,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Mailed check,19.15,501.35,No,5606,No,0,NULL,20.18,0,No,No,No,0.0,0,544.86,1046.21,5,Stayed,NULL,NULL
Santa Barbara,34.438581,-119.685368,Female,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Bank transfer (automatic),91.3,4126.35,No,3191,No,0,Offer B,11.93,26,No,No,Yes,0.0,0,548.78,4675.13,4,Stayed,NULL,NULL
Santa Barbara,34.406256,-119.726936,Male,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.15,477.6,No,3829,Yes,5,NULL,19.09,0,No,No,No,0.0,0,477.25,954.85,4,Stayed,NULL,NULL
Santa Barbara,34.460197,-119.802602,Male,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Mailed check,19.75,265.75,No,2016,No,0,Offer D,10.11,0,No,No,No,0.0,0,131.43,397.18,5,Stayed,NULL,NULL
Goleta,34.489983,-120.091246,Male,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Credit card (automatic),75.5,2424.45,No,5611,Yes,2,NULL,27.37,15,Yes,Yes,Yes,0.0,0,848.47,3272.92,3,Stayed,NULL,NULL
Alpaugh,35.869626,-119.498771,Female,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Electronic check,83.75,1849.95,No,3585,Yes,1,Offer D,34.91,30,No,No,Yes,0.0,0,802.93,2652.88,4,Stayed,NULL,NULL
Armona,36.315979,-119.710852,Female,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.4,61.05,No,5816,No,0,NULL,6.65,0,No,No,No,0.0,0,13.3,74.35,5,Joined,NULL,NULL
Arvin,35.116307,-118.817644,Female,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),26.5,1698.55,No,4404,No,0,Offer B,33.71,0,No,No,No,0.0,0,2191.15,3889.7,3,Stayed,NULL,NULL
Bodfish,35.523991,-118.400432,Female,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.15,998.1,No,5390,No,0,Offer B,27.7,0,No,No,No,0.0,0,1523.5,2521.6,3,Stayed,NULL,NULL
Camp Nelson,36.057458,-118.591951,Female,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Mailed check,40.9,1383.6,No,5691,Yes,6,NULL,0.0,30,Yes,No,Yes,0.0,0,0.0,1383.6,3,Stayed,NULL,NULL
Coalinga,36.186867,-120.387793,Male,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Mailed check,80.25,493.4,No,2706,No,0,Offer E,22.95,10,Yes,Yes,Yes,0.0,0,137.7,631.0999999999999,5,Stayed,NULL,NULL
Delano,35.772244,-119.209689,Male,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Electronic check,70.8,1207.0,No,5420,No,0,Offer D,35.88,52,No,No,Yes,0.0,0,609.96,1816.96,5,Stayed,NULL,NULL
Ducor,35.846067,-119.004073,Male,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Mailed check,60.2,563.5,No,5318,Yes,5,Offer D,19.77,12,No,No,Yes,0.0,0,197.7,761.2,4,Stayed,NULL,NULL
Earlimart,35.858054,-119.305858,Male,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Credit card (automatic),55.2,864.55,No,3608,No,0,Offer D,1.63,11,Yes,No,No,0.0,80,24.45,969.0,4,Stayed,NULL,NULL
Frazier Park,34.907911,-119.234281,Female,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Bank transfer (automatic),54.15,701.05,No,4977,Yes,5,Offer D,19.63,12,Yes,No,Yes,0.0,0,255.19,956.24,3,Stayed,NULL,NULL
Frazier Park,34.827662,-118.999073,Female,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),100.4,5749.8,No,4005,Yes,8,Offer B,47.34,28,Yes,Yes,Yes,0.0,0,2745.7200000000003,8495.52,5,Stayed,NULL,NULL
Glennville,35.735694,-118.738483,Female,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Credit card (automatic),62.55,2796.45,No,2935,No,0,Offer B,8.4,8,Yes,No,Yes,0.0,0,378.0,3174.45,3,Stayed,NULL,NULL
Hanford,36.29223,-119.622676,Female,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Bank transfer (automatic),70.45,5165.7,No,4463,Yes,8,Offer A,6.85,19,Yes,No,Yes,0.0,0,493.2,5658.9,3,Stayed,NULL,NULL
Huron,36.217864,-120.080117,Male,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Bank transfer (automatic),85.5,5696.6,No,4380,Yes,1,NULL,29.67,85,No,No,Yes,0.0,0,2017.56,7714.160000000001,3,Stayed,NULL,NULL
Kernville,35.852892,-118.397782,Female,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Electronic check,54.5,2076.05,No,5499,Yes,5,NULL,46.27,30,No,No,Yes,0.0,0,1758.2600000000002,3834.31,3,Stayed,NULL,NULL
Kettleman City,35.996923,-120.000951,Male,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.75,44.2,No,3976,No,0,NULL,27.67,0,No,No,No,0.0,0,55.34,99.54,3,Joined,NULL,NULL
Lake Isabella,35.607875,-118.466318,Male,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.35,215.25,No,5597,No,0,Offer D,47.88,0,No,No,No,0.0,0,526.6800000000001,741.9300000000001,5,Stayed,NULL,NULL
Lamont,35.245035,-118.905553,Female,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Bank transfer (automatic),91.0,1859.5,No,3748,Yes,2,NULL,38.85,2,No,Yes,Yes,0.0,0,777.0,2636.5,5,Stayed,NULL,NULL
Laton,36.444232,-119.718285,Male,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Bank transfer (automatic),104.8,7470.1,No,4165,Yes,4,NULL,40.49,15,No,Yes,Yes,0.0,0,2915.28,10385.38,4,Stayed,NULL,NULL
Lemoore,36.303666,-119.825657,Male,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Electronic check,51.1,2092.9,No,3355,No,0,Offer B,34.49,73,Yes,No,Yes,0.0,0,1379.6,3472.5,5,Stayed,NULL,NULL
Lindsay,36.205465,-119.085807,Male,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Bank transfer (automatic),89.8,5629.55,No,4981,Yes,7,Offer B,27.49,3,No,Yes,Yes,0.0,0,1704.38,7333.93,3,Stayed,NULL,NULL
